model_code|version_name|spec_category|spec_key|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 7|Plus|An toàn & An ninh|Kiểm soát đi giữa làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 158.9, 1658.5, 173.2]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Kiểm soát đi giữa làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 158.9, 1658.5, 173.2]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Cảnh báo chệch làn|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 173.2, 1658.5, 187.5]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Cảnh báo chệch làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 173.2, 1658.5, 187.5]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Cảnh báo chệch làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 173.2, 1658.5, 187.5]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Hỗ trợ giữ làn|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 187.5, 1658.5, 201.8]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Hỗ trợ giữ làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 187.5, 1658.5, 201.8]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Hỗ trợ giữ làn|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 187.5, 1658.5, 201.8]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Giám sát hành trình|Tiêu chuẩn||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 201.8, 1658.5, 216.1]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Giám sát hành trình|Thích ứng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 201.8, 1658.5, 216.1]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Giám sát hành trình|Thích ứng||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 201.8, 1658.5, 216.1]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Nhận biết biển báo giao thông|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 216.1, 1658.5, 230.3]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Nhận biết biển báo giao thông|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 216.1, 1658.5, 230.3]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Nhận biết biển báo giao thông|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 216.1, 1658.5, 230.3]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Điều chỉnh tốc độ thông minh|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 230.3, 1658.5, 244.6]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Điều chỉnh tốc độ thông minh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 230.3, 1658.5, 244.6]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Điều chỉnh tốc độ thông minh|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 230.3, 1658.5, 244.6]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Phanh tự động khẩn cấp trước & sau|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 244.6, 1658.5, 258.9]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Phanh tự động khẩn cấp trước & sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 244.6, 1658.5, 258.9]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Phanh tự động khẩn cấp trước & sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 244.6, 1658.5, 258.9]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Hỗ trợ đỗ phía sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 258.9, 1658.5, 273.2]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Hỗ trợ đỗ phía sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 258.9, 1658.5, 273.2]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Hỗ trợ đỗ phía sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 258.9, 1658.5, 273.2]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Camera lùi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 273.2, 1658.5, 287.5]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Camera lùi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 273.2, 1658.5, 287.5]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Camera lùi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 273.2, 1658.5, 287.5]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Camera 360|Không||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 287.5, 1658.5, 301.8]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Camera 360|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 287.5, 1658.5, 301.8]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Camera 360|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 287.5, 1658.5, 301.8]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Cảnh báo chống trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 301.8, 1658.5, 316.1]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Cảnh báo chống trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 301.8, 1658.5, 316.1]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Cảnh báo chống trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 301.8, 1658.5, 316.1]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Tính năng khóa động cơ khi có trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 316.1, 1658.5, 330.3]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Tính năng khóa động cơ khi có trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 316.1, 1658.5, 330.3]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Tính năng khóa động cơ khi có trộm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 316.1, 1658.5, 330.3]|p13_b02|0.98
VF 7|Eco|An toàn & An ninh|Móc cố định ghế trẻ em ISOFIX hàng ghế sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 330.3, 1658.5, 344.6]|p13_b02|0.98
VF 7|Plus|An toàn & An ninh|Móc cố định ghế trẻ em ISOFIX hàng ghế sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 330.3, 1658.5, 344.6]|p13_b02|0.98
VF 7|Plus AWD|An toàn & An ninh|Móc cố định ghế trẻ em ISOFIX hàng ghế sau|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 330.3, 1658.5, 344.6]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Lựa chọn chế độ vận hành đặc biệt|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 386.3, 1658.5, 400.6]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Lựa chọn chế độ vận hành đặc biệt|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 386.3, 1658.5, 400.6]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Lựa chọn chế độ vận hành đặc biệt|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 386.3, 1658.5, 400.6]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 400.6, 1658.5, 414.9]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 400.6, 1658.5, 414.9]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Cài đặt Giới hạn thời gian hoạt động & khu vực hoạt động của xe|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 400.6, 1658.5, 414.9]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Giải trí trực tuyến|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 414.9, 1658.5, 429.1]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Giải trí trực tuyến|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 414.9, 1658.5, 429.1]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Giải trí trực tuyến|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 414.9, 1658.5, 429.1]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Điều hướng & dẫn đường trên màn hình trung tâm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 429.1, 1658.5, 443.4]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Điều hướng & dẫn đường trên màn hình trung tâm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 429.1, 1658.5, 443.4]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Điều hướng & dẫn đường trên màn hình trung tâm|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 429.1, 1658.5, 443.4]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Trò chơi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 443.4, 1658.5, 457.7]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Trò chơi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 443.4, 1658.5, 457.7]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Trò chơi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 443.4, 1658.5, 457.7]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Trình duyệt web|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 457.7, 1658.5, 472.0]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Trình duyệt web|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 457.7, 1658.5, 472.0]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Trình duyệt web|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 457.7, 1658.5, 472.0]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Tự chẩn đoán lỗi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 472.0, 1658.5, 486.3]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Tự chẩn đoán lỗi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 472.0, 1658.5, 486.3]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Tự chẩn đoán lỗi|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 472.0, 1658.5, 486.3]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Cập nhật phần mềm từ xa|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 486.3, 1658.5, 500.6]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Cập nhật phần mềm từ xa|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 486.3, 1658.5, 500.6]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Cập nhật phần mềm từ xa|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 486.3, 1658.5, 500.6]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Điều khiển xe và cài đặt bằng giọng nói|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 500.6, 1658.5, 514.9]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Điều khiển xe và cài đặt bằng giọng nói|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 500.6, 1658.5, 514.9]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Điều khiển xe và cài đặt bằng giọng nói|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 500.6, 1658.5, 514.9]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Hỏi đáp trợ lý ảo|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 514.9, 1658.5, 529.1]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Hỏi đáp trợ lý ảo|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 514.9, 1658.5, 529.1]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Hỏi đáp trợ lý ảo|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 514.9, 1658.5, 529.1]|p13_b02|0.98
VF 7|Eco|Tính năng điều khiển thông minh|Ứng dụng điện thoại|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 529.1, 1658.5, 543.4]|p13_b02|0.98
VF 7|Plus|Tính năng điều khiển thông minh|Ứng dụng điện thoại|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 529.1, 1658.5, 543.4]|p13_b02|0.98
VF 7|Plus AWD|Tính năng điều khiển thông minh|Ứng dụng điện thoại|Có||vf7_brochure|https://vinfastnamtuliem.vn/wp-content/uploads/2025/02/VF7_Brochure_T062025.pdf|13|[1220.7, 529.1, 1658.5, 543.4]|p13_b02|0.98
